"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20210514","서남권","금천구","56","36","0.026","0.037","0.5","0.004"
"20210514","서남권","양천구","56","32","0.042","0.034","0.5","0.004"
"20210514","동남권","강남구","56","34","0.041","0.033","0.5","0.004"
"20210514","동남권","서초구","61","26","0.04","0.038","0.5","0.004"
"20210514","동남권","송파구","53","34","0.043","0.036","0.5","0.003"
"20210514","동남권","강동구","54","30","0.037","0.028","0.4","0.003"
"20210513","도심권","중구","45","24","0.047","0.032","0.5","0.003"
"20210513","도심권","종로구","44","23","0.047","0.03","0.5","0.003"
"20210513","도심권","용산구","41","23","0.037","0.032","0.5","0.003"
"20210513","서북권","은평구","40","25","0.061","0.017","0.5","0.003"
"20210513","서북권","서대문구","38","25","0.05","0.022","0.6","0.004"
"20210513","서북권","마포구","44","23","0.038","0.042","0.5","0.003"
"20210513","동북권","광진구","40","22","0.046","0.021","0.5","0.003"
"20210513","동북권","성동구","41","23","0.054","0.038","0.4","0.003"
"20210513","동북권","중랑구","37","20","0.036","0.027","0.4","0.005"
"20210513","동북권","동대문구","45","23","0.046","0.03","0.4","0.003"
"20210513","동북권","성북구","44","22","0.045","0.028","0.7","0.003"
"20210513","동북권","도봉구","44","20","0.053","0.016","0.3","0.003"
"20210513","동북권","강북구","39","21","0.056","0.014","0.3","0.002"
"20210513","동북권","노원구","37","21","0.04","0.025","0.4","0.003"
"20210513","서남권","강서구","48","29","0.048","0.035","0.5","0.004"
"20210513","서남권","구로구","54","24","0.048","0.04","0.4","0.004"
"20210513","서남권","영등포구","45","26","0.04","0.039","0.6","0.003"
"20210513","서남권","동작구","46","26","0.05","0.031","0.4","0.003"
"20210513","서남권","관악구","44","24","0.045","0.037","0.5","0.003"
"20210513","서남권","금천구","44","28","0.041","0.032","0.4","0.003"
"20210513","서남권","양천구","48","25","0.045","0.036","0.5","0.004"
"20210513","동남권","강남구","40","24","0.048","0.03","0.4","0.004"
"20210513","동남권","서초구","52","20","0.046","0.038","0.4","0.004"
"20210513","동남권","송파구","44","26","0.046","0.038","0.5","0.003"
"20210513","동남권","강동구","39","20","0.044","0.025","0.3","0.003"
"20210512","도심권","중구","25","12","0.044","0.024","0.4","0.001"
"20210512","도심권","종로구","21","10","0.049","0.017","0.4","0.003"
"20210512","도심권","용산구","20","9","0.04","0.015","0.3","0.003"
"20210512","서북권","은평구","17","9","0.057","0.01","0.3","0.003"
"20210512","서북권","서대문구","14","10","0.05","0.012","0.4","0.004"
"20210512","서북권","마포구","22","10","0.044","0.02","0.3","0.002"
"20210512","동북권","광진구","21","10","0.038","0.017","0.4","0.003"
"20210512","동북권","성동구","21","10","0.057","0.021","0.3","0.003"
"20210512","동북권","중랑구","19","9","0.041","0.016","0.3","0.003"
"20210512","동북권","동대문구","20","10","0.045","0.02","0.3","0.002"
"20210512","동북권","성북구","21","9","0.042","0.018","0.5","0.003"
"20210512","동북권","도봉구","22","7","0.045","0.011","0.2","0.002"
"20210512","동북권","강북구","19","10","0.045","0.011","0.3","0.002"
"20210512","동북권","노원구","17","9","0.043","0.014","0.3","0.002"
"20210512","서남권","강서구","18","10","0.052","0.019","0.4","0.003"
"20210512","서남권","구로구","22","7","0.053","0.018","0.3","0.003"
"20210512","서남권","영등포구","21","10","0.045","0.023","0.4","0.002"
"20210512","서남권","동작구","21","10","0.049","0.014","0.3","0.002"
"20210512","서남권","관악구","22","9","0.047","0.019","0.4","0.003"
"20210512","서남권","금천구","21","9","0.049","0.017","0.3","0.002"
"20210512","서남권","양천구","22","11","0.049","0.019","0.3","0.003"
"20210512","동남권","강남구","23","12","0.045","0.021","0.4","0.003"
"20210512","동남권","서초구","25","5","0.048","0.022","0.3","0.004"
"20210512","동남권","송파구","22","11","0.049","0.02","0.4","0.002"
"20210512","동남권","강동구","20","10","0.04","0.016","0.3","0.002"
"20210511","도심권","중구","26","12","0.027","0.028","0.4","0.001"
"20210511","도심권","종로구","21","9","0.029","0.022","0.4","0.003"
"20210511","도심권","용산구","18","8","0.029","0.015","0.3","0.003"
"20210511","서북권","은평구","13","7","0.039","0.013","0.3","0.003"
"20210511","서북권","서대문구","12","8","0.036","0.014","0.4","0.004"
"20210511","서북권","마포구","17","7","0.03","0.021","0.3","0.002"
"20210511","동북권","광진구","18","8","0.033","0.013","0.4","0.003"
"20210511","동북권","성동구","19","10","0.039","0.022","0.4","0.003"
"20210511","동북권","중랑구","27","9","0.031","0.016","0.3","0.003"
"20210511","동북권","동대문구","20","9","0.028","0.023","0.3","0.002"
"20210511","동북권","성북구","20","8","0.027","0.022","0.6","0.003"
"20210511","동북권","도봉구","22","9","0.03","0.014","0.2","0.003"
"20210511","동북권","강북구","19","9","0.036","0.012","0.3","0.002"
"20210511","동북권","노원구","18","9","0.031","0.018","0.4","0.002"
"20210511","서남권","강서구","15","8","0.032","0.024","0.4","0.002"
"20210511","서남권","구로구","24","5","0.034","0.02","0.3","0.003"
"20210511","서남권","영등포구","19","9","0.029","0.023","0.4","0.002"
"20210511","서남권","동작구","21","9","0.029","0.021","0.3","0.002"
"20210511","서남권","관악구","18","8","0.028","0.023","0.4","0.002"
"20210511","서남권","금천구","20","11","0.034","0.016","0.3","0.002"
"20210511","서남권","양천구","19","8","0.031","0.021","0.4","0.003"
"20210511","동남권","강남구","19","10","0.031","0.018","0.3","0.003"
"20210511","동남권","서초구","26","5","0.031","0.02","0.3","0.004"
"20210511","동남권","송파구","22","10","0.029","0.023","0.4","0.003"
"20210511","동남권","강동구","19","9","0.029","0.016","0.3","0.002"
"20210510","도심권","중구","26","11","0.02","0.035","0.4","0.002"
"20210510","도심권","종로구","22","10","0.02","0.031","0.5","0.003"
"20210510","도심권","용산구","20","9","0.016","0.028","0.4","0.003"
"20210510","서북권","은평구","17","9","0.021","0.025","0.4","0.003"
"20210510","서북권","서대문구","15","11","0.021","0.024","0.5","0.004"
"20210510","서북권","마포구","20","8","0.02","0.033","0.4","0.003"
"20210510","동북권","광진구","20","8","0.017","0.027","0.4","0.003"
"20210510","동북권","성동구","21","10","0.022","0.034","0.4","0.003"
"20210510","동북권","중랑구","20","9","0.02","0.028","0.3","0.002"
"20210510","동북권","동대문구","22","9","0.02","0.034","0.4","0.002"
"20210510","동북권","성북구","22","9","0.019","0.03","0.6","0.003"
"20210510","동북권","도봉구","24","9","0.018","0.024","0.3","0.002"
"20210510","동북권","강북구","21","10","0.02","0.023","0.3","0.002"
"20210510","동북권","노원구","22","10","0.021","0.029","0.4","0.002"
"20210510","서남권","강서구","17","9","0.024","0.032","0.4","0.002"
"20210510","서남권","구로구","22","12","0.023","0.03","0.3","0.003"
"20210510","서남권","영등포구","21","10","0.019","0.033","0.5","0.002"
"20210510","서남권","동작구","19","9","0.023","0.026","0.3","0.002"
"20210510","서남권","관악구","20","9","0.019","0.033","0.4","0.003"
"20210510","서남권","금천구","20","10","0.022","0.027","0.3","0.002"
"20210510","서남권","양천구","21","9","0.022","0.03","0.4","0.003"
"20210510","동남권","강남구","20","10","0.021","0.029","0.4","0.003"
"20210510","동남권","서초구","24","9","0.02","0.017","0.3","0.003"
"20210510","동남권","송파구","22","9","0.02","0.032","0.4","0.002"
"20210510","동남권","강동구","22","10","0.021","0.028","0.3","0.002"
"20210509","도심권","중구","54","12","0.043","0.012","0.3","0.003"
"20210509","도심권","종로구","51","10","0.044","0.01","0.3","0.003"
"20210509","도심권","용산구","52","12","0.034","0.013","0.3","0.003"
"20210509","서북권","은평구","48","13","0.045","0.008","0.3","0.003"
"20210509","서북권","서대문구","42","13","0.041","0.009","0.4","0.004"
"20210509","서북권","마포구","49","9","0.036","0.014","0.3","0.003"
"20210509","동북권","광진구","55","11","0.04","0.011","0.4","0.003"
"20210509","동북권","성동구","54","11","0.049","0.016","0.3","0.003"
"20210509","동북권","중랑구","48","10","0.038","0.013","0.3","0.003"
"20210509","동북권","동대문구","51","9","0.043","0.011","0.3","0.003"
"20210509","동북권","성북구","50","10","0.043","0.009","0.5","0.003"
"20210509","동북권","도봉구","44","7","0.044","0.005","0.2","0.002"
"20210509","동북권","강북구","46","8","0.046","0.006","0.2","0.002"
"20210509","동북권","노원구","41","10","0.041","0.01","0.4","0.002"
"20210509","서남권","강서구","43","10","0.044","0.014","0.3","0.003"
"20210509","서남권","구로구","56","12","0.043","0.013","0.3","0.003"
"20210509","서남권","영등포구","43","8","0.041","0.011","0.4","0.002"
"20210509","서남권","동작구","53","11","0.043","0.011","0.3","0.002"
"20210509","서남권","관악구","50","10","0.039","0.014","0.4","0.003"
"20210509","서남권","금천구","47","12","0.043","0.012","0.3","0.002"
"20210509","서남권","양천구","46","10","0.041","0.012","0.3","0.003"
"20210509","동남권","강남구","47","12","0.044","0.011","0.4","0.003"
"20210509","동남권","서초구","62","13","0.044","0","0.3","0.004"
"20210509","동남권","송파구","52","11","0.042","0.014","0.4","0.003"
"20210509","동남권","강동구","55","12","0.039","0.012","0.3","0.002"
"20210508","도심권","중구","519","91","0.032","0.018","0.4","0.003"
"20210508","도심권","종로구","493","67","0.035","0.015","0.4","0.003"
"20210508","도심권","용산구","479","68","0.029","0.014","0.4","0.003"
"20210508","서북권","은평구","420","107","0.039","0.011","0.4","0.003"
"20210508","서북권","서대문구","411","115","0.035","0.011","0.4","0.004"
"20210508","서북권","마포구","410","61","0.031","0.016","0.4","0.003"
"20210508","동북권","광진구","485","84","0.033","0.013","0.5","0.003"
"20210508","동북권","성동구","475","73","0.04","0.019","0.4","0.003"
"20210508","동북권","중랑구","475","79","0.031","0.016","0.4","0.003"
"20210508","동북권","동대문구","485","64","0.034","0.015","0.4","0.002"
"20210508","동북권","성북구","496","111","0.033","0.015","0.6","0.003"
"20210508","동북권","도봉구","454","119","0.033","0.01","0.3","0.003"
"20210508","동북권","강북구","491","69","0.035","0.011","0.3","0.002"
"20210508","동북권","노원구","505","87","0.035","0.015","0.4","0.003"
"20210508","서남권","강서구","460","89","0.036","0.016","0.4","0.002"
"20210508","서남권","구로구","423","109","0.038","0.013","0.3","0.003"
"20210508","서남권","영등포구","395","62","0.032","0.015","0.5","0.002"
"20210508","서남권","동작구","478","95","0.036","0.013","0.3","0.003"
"20210508","서남권","관악구","396","75","0.034","0.014","0.4","0.003"
"20210508","서남권","금천구","410","68","0.038","0.012","0.3","0.002"
"20210508","서남권","양천구","442","73","0.034","0.014","0.4","0.003"
"20210508","동남권","강남구","453","80","0.034","0.014","0.4","0.003"
"20210508","동남권","서초구","462","119","0.033","0.013","0.3","0.004"
"20210508","동남권","송파구","477","73","0.036","0.015","0.4","0.002"
"20210508","동남권","강동구","526","90","0.033","0.013","0.3","0.002"
"20210507","도심권","중구","337","64","0.026","0.028","0.4","0.003"
"20210507","도심권","종로구","316","51","0.029","0.024","0.5","0.003"
"20210507","도심권","용산구","325","52","0.027","0.019","0.4","0.003"
"20210507","서북권","은평구","324","94","0.042","0.015","0.4","0.003"
"20210507","서북권","서대문구","306","97","0.035","0.015","0.5","0.004"
"20210507","서북권","마포구","292","48","0.031","0.02","0.4","0.003"
"20210507","동북권","광진구","304","57","0.029","0.021","0.5","0.003"
"20210507","동북권","성동구","303","53","0.037","0.025","0.4","0.003"
"20210507","동북권","중랑구","295","56","0.031","0.021","0.4","0.003"
"20210507","동북권","동대문구","305","46","0.03","0.025","0.4","0.002"
"20210507","동북권","성북구","328","83","0.023","0.03","0.6","0.003"
"20210507","동북권","도봉구","292","78","0.031","0.016","0.3","0.002"
"20210507","동북권","강북구","307","48","0.031","0.017","0.4","0.002"
"20210507","동북권","노원구","278","54","0.028","0.025","0.5","0.003"
"20210507","서남권","강서구","337","90","0.035","0.021","0.4","0.002"
"20210507","서남권","구로구","349","100","0.038","0.016","0.3","0.003"
"20210507","서남권","영등포구","313","51","0.031","0.02","0.5","0.002"
"20210507","서남권","동작구","328","88","0.036","0.015","0.3","0.002"
"20210507","서남권","관악구","311","74","0.036","0.014","0.4","0.003"
"20210507","서남권","금천구","315","61","0.039","0.014","0.3","0.002"
"20210507","서남권","양천구","324","65","0.032","0.018","0.4","0.003"
"20210507","동남권","강남구","296","55","0.034","0.019","0.4","0.003"
"20210507","동남권","서초구","339","100","0.031","0.02","0.3","0.004"
"20210507","동남권","송파구","289","48","0.033","0.021","0.4","0.002"
"20210507","동남권","강동구","306","56","0.028","0.024","0.3","0.002"
"20210506","도심권","중구","74","19","0.035","0.03","0.5","0.003"
"20210506","도심권","종로구","71","17","0.039","0.026","0.5","0.004"
"20210506","도심권","용산구","66","17","0.032","0.023","0.4","0.003"
"20210506","서북권","은평구","76","19","0.045","0.016","0.4","0.003"
"20210506","서북권","서대문구","69","21","0.044","0.017","0.5","0.004"
"20210506","서북권","마포구","66","15","0.039","0.024","0.4","0.003"
"20210506","동북권","광진구","67","17","0.038","0.02","0.5","0.004"
"20210506","동북권","성동구","66","17","0.047","0.027","0.4","0.003"
"20210506","동북권","중랑구","66","16","0.038","0.024","0.4","0.004"
"20210506","동북권","동대문구","66","15","0.038","0.027","0.4","0.003"
"20210506","동북권","성북구","80","17","0.036","0.029","0.6","0.003"
"20210506","동북권","도봉구","73","17","0.041","0.017","0.3","0.003"
"20210506","동북권","강북구","72","16","0.041","0.018","0.4","0.003"
"20210506","동북권","노원구","69","18","0.038","0.024","0.5","0.003"
"20210506","서남권","강서구","65","16","0.043","0.024","0.4","0.003"
"20210506","서남권","구로구","78","20","0.046","0.021","0.4","0.004"
"20210506","서남권","영등포구","63","15","0.038","0.027","0.5","0.003"
"20210506","서남권","동작구","68","16","0.039","0.023","0.4","0.003"
"20210506","서남권","관악구","61","14","0.035","0.024","0.5","0.003"
"20210506","서남권","금천구","66","20","0.043","0.023","0.4","0.003"
"20210506","서남권","양천구","68","16","0.041","0.023","0.4","0.003"
"20210506","동남권","강남구","64","18","0.042","0.022","0.5","0.004"
"20210506","동남권","서초구","91","21","0.038","0.023","0.4","0.004"
"20210506","동남권","송파구","66","16","0.042","0.024","0.5","0.003"
"20210506","동남권","강동구","67","16","0.034","0.024","0.4","0.003"
"20210505","도심권","중구","44","12","0.038","0.013","0.4","0.002"
"20210505","도심권","종로구","43","11","0.04","0.011","0.4","0.003"
"20210505","도심권","용산구","42","11","0.034","0.013","0.4","0.003"
"20210505","서북권","은평구","46","14","0.015","0.011","0.4","0.003"
"20210505","서북권","서대문구","49","15","0.042","0.011","0.4","0.004"
"20210505","서북권","마포구","40","9","0.035","0.015","0.3","0.003"
"20210505","동북권","광진구","38","11","0.041","0.011","0.4","0.003"
"20210505","동북권","성동구","37","10","0.048","0.015","0.4","0.003"
"20210505","동북권","중랑구","39","10","0.034","0.015","0.4","0.003"
"20210505","동북권","동대문구","39","10","0.039","0.012","0.3","0.002"
"20210505","동북권","성북구","48","11","0.041","0.015","0.6","0.003"
"20210505","동북권","도봉구","48","11","0.042","0.008","0.3","0.002"
"20210505","동북권","강북구","44","10","0.042","0.009","0.3","0.002"
"20210505","동북권","노원구","40","12","0.039","0.011","0.4","0.002"
"20210505","서남권","강서구","40","10","0.041","0.014","0.3","0.002"
"20210505","서남권","구로구","51","13","0.043","0.011","0.3","0.003"
"20210505","서남권","영등포구","38","8","0.035","0.013","0.4","0.002"
"20210505","서남권","동작구","45","11","0.043","0.011","0.3","0.002"
"20210505","서남권","관악구","38","9","0.036","0.015","0.4","0.003"
"20210505","서남권","금천구","40","12","0.038","0.011","0.3","0.002"
"20210505","서남권","양천구","40","10","0.038","0.012","0.4","0.003"
"20210505","동남권","강남구","36","10","0.041","0.011","0.4","0.003"
"20210505","동남권","서초구","52","13","0.043","0.007","0.3","0.003"
"20210505","동남권","송파구","39","10","0.041","0.012","0.4","0.002"
"20210505","동남권","강동구","38","10","0.038","0.011","0.3","0.002"
"20210504","도심권","중구","37","21","0.011","0.044","0.6","0.003"
"20210504","도심권","종로구","30","17","0.014","0.038","0.6","0.003"
"20210504","도심권","용산구","24","15","0.011","0.034","0.5","0.003"
"20210504","서북권","은평구","21","16","0.03","0.02","0.4","0.003"
"20210504","서북권","서대문구","18","16","0.026","0.021","0.5","0.004"
"20210504","서북권","마포구","27","17","0.015","0.04","0.5","0.003"
"20210504","동북권","광진구","28","16","0.014","0.029","0.6","0.004"
"20210504","동북권","성동구","30","17","0.016","0.037","0.6","0.005"
"20210504","동북권","중랑구","30","15","0.016","0.032","0.4","0.004"
"20210504","동북권","동대문구","33","16","0.011","0.043","0.6","0.003"
"20210504","동북권","성북구","30","18","0.013","0.04","0.7","0.003"
"20210504","동북권","도봉구","28","16","0.015","0.026","0.4","0.003"
"20210504","동북권","강북구","26","14","0.018","0.022","0.4","0.002"
"20210504","동북권","노원구","26","17","0.015","0.036","0.6","0.003"
"20210504","서남권","강서구","30","16","0.014","0.043","0.5","0.003"
"20210504","서남권","구로구","28","19","0.018","0.036","0.5","0.003"
"20210504","서남권","영등포구","34","18","0.011","0.044","0.7","0.002"
"20210504","서남권","동작구","32","18","0.018","0.039","0.5","0.003"
"20210504","서남권","관악구","30","15","0.012","0.043","0.6","0.003"
"20210504","서남권","금천구","28","19","0.019","0.031","0.4","0.002"
"20210504","서남권","양천구","29","16","0.013","0.042","0.6","0.003"
"20210504","동남권","강남구","32","19","0.01","0.04","0.6","0.003"
"20210504","동남권","서초구","35","22","0.014","0.033","0.5","0.003"
"20210504","동남권","송파구","29","17","0.013","0.04","0.6","0.003"
"20210504","동남권","강동구","30","17","0.014","0.036","0.4","0.002"
"20210503","도심권","중구","39","20","0.039","0.024","0.4","0.003"
"20210503","도심권","종로구","34","18","0.04","0.021","0.4","0.003"
"20210503","도심권","용산구","29","17","0.03","0.02","0.4","0.003"
"20210503","서북권","은평구","33","21","0.041","0.018","0.4","0.003"
"20210503","서북권","서대문구","29","21","0.036","0.02","0.5","0.004"
"20210503","서북권","마포구","30","17","0.036","0.023","0.4","0.003"
"20210503","동북권","광진구","29","16","0.036","0.019","0.5","0.004"
"20210503","동북권","성동구","30","18","0.044","0.027","0.4","0.003"
"20210503","동북권","중랑구","30","17","0.035","0.025","0.4","0.005"
"20210503","동북권","동대문구","31","17","0.04","0.022","0.4","0.003"
"20210503","동북권","성북구","34","17","0.035","0.028","0.6","0.003"
"20210503","동북권","도봉구","36","18","0.035","0.018","0.3","0.003"
"20210503","동북권","강북구","33","17","0.037","0.018","0.4","0.002"
"20210503","동북권","노원구","31","18","0.032","0.026","0.5","0.003"
"20210503","서남권","강서구","32","20","0.04","0.023","0.3","0.003"
"20210503","서남권","구로구","35","22","0.043","0.019","0.4","0.003"
"20210503","서남권","영등포구","28","17","0.039","0.021","0.5","0.003"
"20210503","서남권","동작구","33","18","0.042","0.02","0.3","0.003"
"20210503","서남권","관악구","30","17","0.038","0.024","0.4","0.003"
"20210503","서남권","금천구","33","20","0.038","0.024","0.4","0.003"
"20210503","서남권","양천구","34","18","0.039","0.02","0.4","0.003"
"20210503","동남권","강남구","30","19","0.04","0.021","0.4","0.003"
"20210503","동남권","서초구","43","22","0.036","0.023","0.3","0.004"
"20210503","동남권","송파구","29","17","0.037","0.026","0.4","0.003"
"20210503","동남권","강동구","31","18","0.035","0.022","0.3","0.003"
"20210502","도심권","중구","15","7","0.041","0.009","0.3","0.002"
"20210502","도심권","종로구","14","6","0.043","0.008","0.3","0.003"
"20210502","도심권","용산구","14","6","0.032","0.01","0.3","0.003"
"20210502","서북권","은평구","13","6","0.045","0.007","0.3","0.003"
"20210502","서북권","서대문구","11","7","0.042","0.006","0.3","0.004"
"20210502","서북권","마포구","13","5","0.034","0.012","0.3","0.002"
"20210502","동북권","광진구","14","6","0.038","0.01","0.4","0.003"
"20210502","동북권","성동구","14","7","0.047","0.014","0.3","0.002"
"20210502","동북권","중랑구","14","6","0.037","0.012","0.3","0.003"
"20210502","동북권","동대문구","13","6","0.04","0.011","0.3","0.002"
"20210502","동북권","성북구","15","5","0.039","0.013","0.5","0.003"
"20210502","동북권","도봉구","18","5","0.042","0.004","0.2","0.002"
"20210502","동북권","강북구","15","6","0.045","0.006","0.2","0.002"
"20210502","동북권","노원구","14","6","0.042","0.008","0.3","0.002"
"20210502","서남권","강서구","12","6","0.041","0.013","0.3","0.003"
"20210502","서남권","구로구","15","7","0.043","0.009","0.3","0.003"
"20210502","서남권","영등포구","13","5","0.038","0.01","0.4","0.002"
"20210502","서남권","동작구","16","7","0.042","0.009","0.3","0.002"
"20210502","서남권","관악구","15","6","0.038","0.011","0.3","0.002"
"20210502","서남권","금천구","14","8","0.043","0.009","0.3","0.002"
"20210502","서남권","양천구","14","6","0.039","0.011","0.4","0.003"
"20210502","동남권","강남구","13","6","0.042","0.01","0.3","0.002"
"20210502","동남권","서초구","18","8","0.042","0.007","0.3","0.003"
"20210502","동남권","송파구","14","6","0.043","0.011","0.4","0.002"
"20210502","동남권","강동구","14","6","0.04","0.009","0.3","0.002"
"20210501","도심권","중구","29","15","0.036","0.013","0.4","0.002"
"20210501","도심권","종로구","27","14","0.04","0.011","0.4","0.003"
"20210501","도심권","용산구","23","12","0.03","0.013","0.4","0.003"
"20210501","서북권","은평구","23","17","0.041","0.011","0.4","0.003"
"20210501","서북권","서대문구","25","18","0.038","0.01","0.4","0.004"
"20210501","서북권","마포구","22","11","0.033","0.015","0.4","0.002"
"20210501","동북권","광진구","26","13","0.036","0.012","0.5","0.003"
"20210501","동북권","성동구","24","14","0.045","0.016","0.4","0.002"
"20210501","동북권","중랑구","27","14","0.034","0.015","0.4","0.002"
"20210501","동북권","동대문구","25","13","0.038","0.013","0.4","0.002"
"20210501","동북권","성북구","24","13","0.037","0.016","0.6","0.003"
"20210501","동북권","도봉구","26","13","0.039","0.007","0.3","0.002"
"20210501","동북권","강북구","24","12","0.041","0.007","0.3","0.002"
"20210501","동북권","노원구","24","15","0.04","0.011","0.4","0.002"
"20210501","서남권","강서구","22","12","0.041","0.013","0.3","0.003"
"20210501","서남권","구로구","28","16","0.04","0.012","0.3","0.003"
"20210501","서남권","영등포구","22","12","0.035","0.014","0.4","0.003"
"20210501","서남권","동작구","28","14","0.039","0.013","0.3","0.002"
"20210501","서남권","관악구","24","12","0.034","0.016","0.4","0.003"
"20210501","서남권","금천구","25","14","0.039","0.014","0.3","0.002"
"20210501","서남권","양천구","26","12","0.038","0.012","0.4","0.003"
"20210501","동남권","강남구","24","14","0.04","0.013","0.4","0.003"
"20210501","동남권","서초구","31","18","0.039","0.01","0.3","0.003"
"20210501","동남권","송파구","25","13","0.037","0.016","0.4","0.002"
"20210501","동남권","강동구","28","16","0.037","0.012","0.3","0.002"
"20210430","도심권","중구","38","17","0.043","0.019","0.4","0.002"
"20210430","도심권","종로구","35","16","0.046","0.016","0.4","0.003"
"20210430","도심권","용산구","34","16","0.033","0.02","0.4","0.003"
"20210430","서북권","은평구","37","19","0.051","0.014","0.4","0.003"
"20210430","서북권","서대문구","37","20","0.045","0.015","0.4","0.004"
"20210430","서북권","마포구","31","14","0.039","0.02","0.4","0.002"
"20210430","동북권","광진구","32","15","0.04","0.017","0.5","0.003"
"20210430","동북권","성동구","32","16","0.049","0.024","0.4","0.002"
"20210430","동북권","중랑구","35","15","0.038","0.021","0.4","0.002"
"20210430","동북권","동대문구","33","15","0.044","0.017","0.4","0.002"
"20210430","동북권","성북구","34","16","0.042","0.021","0.5","0.002"
"20210430","동북권","도봉구","34","16","0.044","0.011","0.3","0.002"
"20210430","동북권","강북구","32","14","0.046","0.012","0.3","0.002"
"20210430","동북권","노원구","32","17","0.043","0.016","0.4","0.002"
"20210430","서남권","강서구","31","15","0.046","0.021","0.3","0.002"
"20210430","서남권","구로구","36","19","0.049","0.016","0.3","0.003"
"20210430","서남권","영등포구","28","13","0.041","0.02","0.5","0.002"
"20210430","서남권","동작구","36","17","0.047","0.016","0.3","0.002"
"20210430","서남권","관악구","31","13","0.041","0.019","0.4","0.002"
"20210430","서남권","금천구","33","18","0.046","0.017","0.4","0.002"
"20210430","서남권","양천구","33","14","0.044","0.018","0.4","0.003"
"20210430","동남권","강남구","33","17","0.045","0.017","0.4","0.003"
"20210430","동남권","서초구","37","22","0.039","0.023","0.3","0.003"
"20210430","동남권","송파구","33","15","0.043","0.02","0.4","0.002"
"20210430","동남권","강동구","40","19","0.042","0.017","0.3","0.002"
"20210429","도심권","중구","73","22","0.03","0.032","0.5","0.003"
"20210429","도심권","종로구","67","21","0.032","0.029","0.5","0.004"
"20210429","도심권","용산구","63","20","0.025","0.026","0.4","0.003"
"20210429","서북권","은평구","70","25","0.04","0.02","0.4","0.003"
"20210429","서북권","서대문구","65","26","0.035","0.022","0.4","0.004"
"20210429","서북권","마포구","67","21","0.03","0.031","0.4","0.003"
"20210429","동북권","광진구","61","19","0.03","0.022","0.5","0.003"
"20210429","동북권","성동구","48","19","0.009","0.038","0.5","0.003"
"20210429","동북권","중랑구","60","20","0.028","0.03","0.4","0.003"
"20210429","동북권","동대문구","63","20","0.031","0.03","0.4","0.003"
"20210429","동북권","성북구","73","21","0.029","0.033","0.5","0.003"
"20210429","동북권","도봉구","67","20","0.032","0.019","0.3","0.003"
"20210429","동북권","강북구","67","20","0.035","0.017","0.4","0.002"
"20210429","동북권","노원구","60","22","0.028","0.028","0.5","0.003"
"20210429","서남권","강서구","74","24","0.032","0.033","0.5","0.004"
"20210429","서남권","구로구","77","26","0.033","0.03","0.4","0.003"
"20210429","서남권","영등포구","67","22","0.028","0.036","0.6","0.003"
"20210429","서남권","동작구","76","21","0.036","0.027","0.4","0.003"
"20210429","서남권","관악구","67","21","0.028","0.033","0.5","0.004"
"20210429","서남권","금천구","70","23","0.032","0.03","0.5","0.003"
"20210429","서남권","양천구","75","22","0.03","0.033","0.5","0.004"
"20210429","동남권","강남구","61","20","0.03","0.029","0.5","0.003"
"20210429","동남권","서초구","76","24","0.032","0.027","0.4","0.004"
"20210429","동남권","송파구","60","19","0.031","0.03","0.5","0.003"
"20210429","동남권","강동구","61","21","0.029","0.026","0.4","0.002"
"20210428","도심권","중구","69","26","0.032","0.025","0.5","0.003"
"20210428","도심권","종로구","63","23","0.036","0.022","0.5","0.003"
"20210428","도심권","용산구","58","22","0.029","0.022","0.4","0.003"
"20210428","서북권","은평구","67","30","0.039","0.02","0.4","0.003"
"20210428","서북권","서대문구","61","31","0.036","0.02","0.5","0.004"
"20210428","서북권","마포구","55","23","0.032","0.024","0.4","0.003"
"20210428","동북권","광진구","58","23","0.036","0.018","0.5","0.004"
"20210428","동북권","성동구","57","23","0.042","0.027","0.5","0.003"
"20210428","동북권","중랑구","73","27","0.026","0.024","0.5","0.003"
"20210428","동북권","동대문구","63","23","0.033","0.023","0.5","0.003"
"20210428","동북권","성북구","68","26","0.034","0.026","0.6","0.003"
"20210428","동북권","도봉구","65","25","0.035","0.015","0.4","0.003"
"20210428","동북권","강북구","63","23","0.037","0.016","0.4","0.002"
"20210428","동북권","노원구","59","25","0.033","0.024","0.5","0.003"
"20210428","서남권","강서구","57","24","0.037","0.025","0.4","0.003"
"20210428","서남권","구로구","69","30","0.042","0.019","0.4","0.003"
"20210428","서남권","영등포구","56","22","0.034","0.023","0.5","0.003"
"20210428","서남권","동작구","65","23","0.041","0.018","0.4","0.003"
"20210428","서남권","관악구","57","22","0.036","0.023","0.5","0.003"
"20210428","서남권","금천구","60","26","0.039","0.022","0.5","0.003"
"20210428","서남권","양천구","63","23","0.037","0.022","0.5","0.003"
"20210428","동남권","강남구","57","24","0.037","0.02","0.5","0.003"
"20210428","동남권","서초구","74","30","0.034","0.027","0.4","0.004"
"20210428","동남권","송파구","54","21","0.039","0.022","0.5","0.003"
"20210428","동남권","강동구","60","24","0.036","0.02","0.4","0.003"
"20210427","도심권","중구","33","16","0.038","0.024","0.4","0.004"
